,src,dest
82736,E2F4,DCTPP1
82737,E2F4,DCTN3
82738,E2F4,DBF4
82739,E2F4,DAXX
82740,E2F4,DACT2
82741,E2F4,CYP2R1
82742,E2F4,CYP1B1
82743,E2F4,CYP19A1
82744,E2F4,CUTC
82745,E2F4,CTNNB1
82746,E2F4,CTH
82747,E2F4,CTDSPL
82748,E2F4,CTDSP1
82749,E2F4,CTDNEP1
82750,E2F4,CTCF
82751,E2F4,CSTF2T
82752,E2F4,CSTF1
82753,E2F4,CSRP2
82754,E2F4,CSRNP1
82755,E2F4,CSNK2B
82756,E2F4,CSF1
82757,E2F4,CSE1L
82758,E2F4,CSDE1
82759,E2F4,CRELD2
82760,E2F4,CREG2
82761,E2F4,CRADD
82762,E2F4,CRABP1
82763,E2F4,CPNE5
82764,E2F4,COX7C
82765,E2F4,COPS6
82766,E2F4,COL4A2
82767,E2F4,COL4A1
82768,E2F4,COG8
82769,E2F4,CNOT6L
82770,E2F4,CNOT10
82771,E2F4,CNNM3
82772,E2F4,CNNM1
82773,E2F4,CNBP
82774,E2F4,CLTA
82775,E2F4,CLPX
82776,E2F4,CLK3
82777,E2F4,CLK2
82778,E2F4,CLIC1
82779,E2F4,CKS2
82780,E2F4,CKS1B
82781,E2F4,CIB2
82782,E2F4,CHST14
82783,E2F4,CHST11
82784,E2F4,CHRM4
82785,E2F4,CHRDL1
82786,E2F4,CHRD
82787,E2F4,CHMP4A
82788,E2F4,CHMP2A
82789,E2F4,CHEK1
82790,E2F4,CHCHD7
82791,E2F4,CFL1
82792,E2F4,CES4A
82793,E2F4,CENPM
82794,E2F4,CENPE
82795,E2F4,CELF4
82796,E2F4,CDKN1B
82797,E2F4,CDK5R1
82798,E2F4,CDK2
82799,E2F4,CDK1
82800,E2F4,CDH2
82802,E2F4,CDH13
82803,E2F4,CDCA7
82804,E2F4,CDC45
82805,E2F4,CDC42BPA
82806,E2F4,CDC37L1
82807,E2F4,CD3EAP
82808,E2F4,CD151
82809,E2F4,CCT6B
82810,E2F4,CCT3
82811,E2F4,CCNT2
82812,E2F4,CCNT1
82813,E2F4,CCND1
82814,E2F4,CCNA2
82815,E2F4,CCDC85C
82816,E2F4,CCDC78
82817,E2F4,CCDC59
82818,E2F4,CCDC121
82819,E2F4,CCDC12
82820,E2F4,CBX8
82821,E2F4,CBX6
82822,E2F4,CBX3
82823,E2F4,CBX1
82824,E2F4,CBS
82825,E2F4,CBLB
82826,E2F4,CBFA2T2
82827,E2F4,CAV1
82828,E2F4,CATSPERD
82829,E2F4,CASP8AP2
82830,E2F4,CAPRIN1
82831,E2F4,CAP1
82832,E2F4,CAMK2N2
82833,E2F4,CAMK2B
82834,E2F4,CAMK2A
82835,E2F4,CALR
82836,E2F4,CALM1
82837,E2F4,CALB2
82838,E2F4,CADPS
82839,E2F4,CACHD1
82840,E2F4,CA2
82841,E2F4,C7orf61
82842,E2F4,C6orf52
82843,E2F4,C5orf30
82844,E2F4,C4orf33
82845,E2F4,C2CD4C
82846,E2F4,C2CD2L
82847,E2F4,C19orf54
82848,E2F4,C17orf67
82849,E2F4,C17orf102
82850,E2F4,C16orf72
82851,E2F4,C15orf56
82852,E2F4,BUB3
82853,E2F4,BTBD10
82854,E2F4,BSPRY
82855,E2F4,BRSK2
82856,E2F4,BRPF3
82857,E2F4,BRPF1
82858,E2F4,BROX
82859,E2F4,BRD7
82860,E2F4,BRCA1
82861,E2F4,BMPR1B
82862,E2F4,BIRC5
82863,E2F4,BECN1
82864,E2F4,BCL6B
82865,E2F4,BCL11A
82866,E2F4,BARX1
82867,E2F4,BARD1
82868,E2F4,BAP1
82869,E2F4,BAHCC1
82870,E2F4,B4GALT1
82871,E2F4,B3GALT6
82872,E2F4,AURKB
82873,E2F4,ATPAF1
82874,E2F4,ATP8B5P
82875,E2F4,ATP2C2
82876,E2F4,ATP10A
82877,E2F4,ATN1
82878,E2F4,ATM
82879,E2F4,ATL3
82880,E2F4,ATF7
82881,E2F4,ATF5
82882,E2F4,ATAD1
82883,E2F4,ASTN1
82884,E2F4,ARSJ
82885,E2F4,ARRDC3
82886,E2F4,ARMC5
82887,E2F4,ARL6IP6
82888,E2F4,ARID1A
82889,E2F4,ARHGEF9
82890,E2F4,ARHGDIG
82891,E2F4,ARHGAP6
82892,E2F4,ARHGAP36
82893,E2F4,ARHGAP11A
82894,E2F4,ARHGAP1
82895,E2F4,ARF5
82896,E2F4,ARF3
82897,E2F4,APRT
82898,E2F4,APPL1
82899,E2F4,APOM
82900,E2F4,APLN
82901,E2F4,APIP
82902,E2F4,APBB2
82903,E2F4,AP4M1
82904,E2F4,AP1S1
82905,E2F4,ANO8
82906,E2F4,ANLN
82907,E2F4,ANKRD13D
82908,E2F4,AMPD2
82909,E2F4,AMIGO3
82910,E2F4,AMIGO1
82911,E2F4,ALOXE3
82912,E2F4,ALKBH5
82913,E2F4,ALDOA
82914,E2F4,ALDH5A1
82915,E2F4,AKR7A2
82916,E2F4,AKAP13
82917,E2F4,AIF1L
82918,E2F4,AHDC1
82919,E2F4,AGBL5
82920,E2F4,ADRM1
82921,E2F4,ADM
82922,E2F4,ADCY10
82923,E2F4,ADCY1
82924,E2F4,ADARB1
82925,E2F4,ADAMTS19
82926,E2F4,ACTR5
82927,E2F4,ACTL10
82928,E2F4,ACTG1
82929,E2F4,ACTA1
82930,E2F4,ACBD6
82931,E2F4,ABHD10
82932,E2F4,ABCG1
82933,E2F4,ABCA1
82934,E2F4,AARSD1
82935,E2F3,ZRANB3
82936,E2F3,ZNF830
82937,E2F3,ZNF804A
82938,E2F3,ZNF771
82939,E2F3,ZNF653
82940,E2F3,ZNF644
82941,E2F3,ZNF574
82942,E2F3,ZNF524
82943,E2F3,ZNF516
82944,E2F3,ZNF503-AS2
82945,E2F3,ZNF444
82946,E2F3,ZNF384
82947,E2F3,ZNF280D
82948,E2F3,ZNF180
82949,E2F3,ZMAT1
82950,E2F3,ZIM2
82951,E2F3,ZIC4
82952,E2F3,ZFX
82953,E2F3,ZEB1
82954,E2F3,ZDHHC17
82955,E2F3,ZCCHC3
82956,E2F3,ZBTB4
82957,E2F3,ZBTB22
82958,E2F3,ZACN
82959,E2F3,YY1
82960,E2F3,YTHDC1
82961,E2F3,YBX2
82962,E2F3,XRCC6
82963,E2F3,XRCC1
82964,E2F3,XPO7
82965,E2F3,XPO1
82966,E2F3,XKR7
82967,E2F3,XKR5
82968,E2F3,XIAP
82969,E2F3,WRAP73
82970,E2F3,WNT9A
82971,E2F3,WNT5A
82972,E2F3,WNK1
82973,E2F3,WDR62
82974,E2F3,WBP2NL
82975,E2F3,VAT1
82976,E2F3,VAMP3
82977,E2F3,VAC14
82978,E2F3,UXS1
82979,E2F3,USP49
82980,E2F3,USP44
82981,E2F3,USP2
82982,E2F3,UNG
82983,E2F3,UHRF1
82984,E2F3,UCK1
82985,E2F3,UBR7
82986,E2F3,UBE2S
82987,E2F3,UBE2M
82988,E2F3,UBE2D3
82989,E2F3,UBC
82990,E2F3,TYRO3
82991,E2F3,TYMP
82992,E2F3,TXNDC11
82993,E2F3,TUG1
82994,E2F3,TUFT1
82995,E2F3,TUBB
82996,E2F3,TTI1
82997,E2F3,TSPAN7
82998,E2F3,TRMT6
82999,E2F3,TRIP12
83000,E2F3,TRIP10
83001,E2F3,TRIM39
83002,E2F3,TRIM37
83003,E2F3,TRAPPC9
83004,E2F3,TRAPPC11
83005,E2F3,TRAF3
83006,E2F3,TRADD
83007,E2F3,TRA2B
83008,E2F3,TP73
83009,E2F3,TP53I13
83010,E2F3,TOMM40
83011,E2F3,TNXB
83012,E2F3,TMX2
83013,E2F3,TMPO
83014,E2F3,TMEM92
83015,E2F3,TMEM80
83016,E2F3,TMEM60
83017,E2F3,TMEM53
83018,E2F3,TMEM245
83019,E2F3,TMEM200B
83020,E2F3,TMEM187
83021,E2F3,TMEM179B
83022,E2F3,TMEM143
83023,E2F3,TMEM132E
83024,E2F3,TMEM108
83025,E2F3,TLL2
83026,E2F3,TLL1
83027,E2F3,TLE3
83028,E2F3,TJP3
83029,E2F3,THEM6
83030,E2F3,THAP4
83031,E2F3,TGFBR1
83032,E2F3,TFAP4
83033,E2F3,TEX9
83034,E2F3,TERF2IP
83035,E2F3,TCP1
83036,E2F3,TCF4
83037,E2F3,TCEANC2
83038,E2F3,TCEAL5
83039,E2F3,TBX19
83040,E2F3,TAP1
83041,E2F3,TAF7
83042,E2F3,TADA3
83043,E2F3,TACC3
83044,E2F3,SYP
83045,E2F3,SYNGR3
83046,E2F3,SYNE1
83047,E2F3,SV2C
83048,E2F3,SV2B
83049,E2F3,SUZ12
83050,E2F3,SUV39H1
83051,E2F3,SUMO3
83052,E2F3,SUMO2
83053,E2F3,SULT4A1
83054,E2F3,SUGP1
83055,E2F3,STX5
83056,E2F3,STOML2
83057,E2F3,STMN1
83058,E2F3,STK35
83059,E2F3,STAT5B
83060,E2F3,STAG2
83061,E2F3,STAG1
83062,E2F3,ST7-OT4
83063,E2F3,ST7
83064,E2F3,SSBP4
83065,E2F3,SSBP3
83066,E2F3,SRSF7
83067,E2F3,SRSF2
83068,E2F3,SRSF1
83069,E2F3,SRRM1
83070,E2F3,SRP68
83071,E2F3,SRCAP
83072,E2F3,SPSB1
83073,E2F3,SPRY2
83074,E2F3,SPOCK3
83075,E2F3,SPHK1
83076,E2F3,SPCS3
83077,E2F3,SPATA5L1
83078,E2F3,SP6
83079,E2F3,SP3
83080,E2F3,SOX9
83081,E2F3,SOX4
83082,E2F3,SOX3
83083,E2F3,SOX15
83084,E2F3,SORL1
83085,E2F3,SORCS2
83086,E2F3,SNTA1
83087,E2F3,SNORA67
83088,E2F3,SNORA48
83089,E2F3,SMS
83090,E2F3,SMG6
83091,E2F3,SMCHD1
83092,E2F3,SMC4
83093,E2F3,SMC3
83094,E2F3,SMARCE1
83095,E2F3,SLITRK1
83096,E2F3,SLC9A3R1
83097,E2F3,SLC6A4
83098,E2F3,SLC6A2
83099,E2F3,SLC4A2
83100,E2F3,SLC41A1
83101,E2F3,SLC39A14
83102,E2F3,SLC35A3
83103,E2F3,SLC30A1
83104,E2F3,SLC25A32
83106,E2F3,SLC25A20
83107,E2F3,SLC22A23
83108,E2F3,SLC20A1
83109,E2F3,SLC1A5
83110,E2F3,SLC16A6
83111,E2F3,SLC16A2
83112,E2F3,SLC12A2
83113,E2F3,SLC10A7
83114,E2F3,SIX5
83115,E2F3,SIVA1
83116,E2F3,SIM2
83117,E2F3,SIK2
83118,E2F3,SHROOM4
83119,E2F3,SHB
83120,E2F3,SGCZ
83121,E2F3,SFT2D3
83122,E2F3,SEZ6L2
83123,E2F3,SEZ6
83124,E2F3,SETD2
83125,E2F3,SETD1B
83126,E2F3,SESN1
83127,E2F3,SERPINE1
83128,E2F3,SENP1
83129,E2F3,SEMA6D
83130,E2F3,SEH1L
83131,E2F3,SEC1
83132,E2F3,SDC1
83133,E2F3,SCYL3
83134,E2F3,SCUBE3
83135,E2F3,SCN8A
83136,E2F3,SCAI
83137,E2F3,SAYSD1
83138,E2F3,SAP30L
83139,E2F3,SAP30BP
83140,E2F3,SAP30
83141,E2F3,SALL1
83142,E2F3,RUSC1
83143,E2F3,RUNDC1
83144,E2F3,RUFY4
83145,E2F3,RTN4R
83146,E2F3,RTKN
83147,E2F3,RTBDN
83148,E2F3,RSRC2
83149,E2F3,RSBN1L
83150,E2F3,RSBN1
83151,E2F3,RPS6
83152,E2F3,RPS20
83153,E2F3,RPL36AL
83154,E2F3,RPL29
83155,E2F3,RPL15
83156,E2F3,RPA2
83157,E2F3,RNF168
83158,E2F3,RIMS2
83159,E2F3,RHOC
83160,E2F3,RHOBTB1
83161,E2F3,RHD
83162,E2F3,RHCE
83163,E2F3,RGMA
83164,E2F3,RET
83165,E2F3,REEP1
83166,E2F3,RCOR2
83167,E2F3,RBM28
83168,E2F3,RBM22
83169,E2F3,RBL1
83170,E2F3,RB1
83171,E2F3,RASSF4
83172,E2F3,RASGRP3
83173,E2F3,RASAL2
83174,E2F3,RANBP1
83175,E2F3,RAI1
83176,E2F3,RAD51
83177,E2F3,RAD23A
83178,E2F3,RABEP1
83179,E2F3,RAB3GAP1
83180,E2F3,RAB11FIP5
83181,E2F3,RAB11FIP3
83182,E2F3,RAB11B
83183,E2F3,PXMP2
83184,E2F3,PTPRZ1
83185,E2F3,PTPRK
83186,E2F3,PTPRB
83187,E2F3,PTPN14
83188,E2F3,PTMA
83189,E2F3,PTBP3
83190,E2F3,PRRT2
83191,E2F3,PRRG3
83192,E2F3,PRRC2C
83193,E2F3,PRR14L
83194,E2F3,PRR12
83195,E2F3,PRPS2
83196,E2F3,PRPF38A
83197,E2F3,PROX1
83198,E2F3,PRODH
83199,E2F3,PRKCE
83200,E2F3,PRDM8
83201,E2F3,PRDM6
83202,E2F3,PPRC1
83203,E2F3,PPP6R3
83204,E2F3,PPP3CA
83205,E2F3,PPP1R9B
83206,E2F3,PPP1R7
83207,E2F3,PPP1R12B
83208,E2F3,PPM1D
83209,E2F3,PPIG
83210,E2F3,PPIE
83211,E2F3,PPCS
83212,E2F3,POU4F1
83213,E2F3,POLR3GL
83214,E2F3,POLD3
83215,E2F3,POLD2
83216,E2F3,POLA2
83217,E2F3,PLEKHJ1
83218,E2F3,PLEKHH3
83219,E2F3,PLCL2
83220,E2F3,PLAUR
83221,E2F3,PLAU
83222,E2F3,PLA2G15
83223,E2F3,PKMYT1
83224,E2F3,PIP4K2B
83225,E2F3,PIM1
83226,E2F3,PIGV
83227,E2F3,PIGN
83228,E2F3,PIGF
83229,E2F3,PHYHIPL
83230,E2F3,PHOX2A
83231,E2F3,PHKB
83232,E2F3,PHF5A
83233,E2F3,PHC1
83234,E2F3,PGAP1
83235,E2F3,PEX12
83236,E2F3,PEG3
83237,E2F3,PDGFA
83238,E2F3,PDE4B
83239,E2F3,PDCD7
83240,E2F3,PCSK2
83241,E2F3,PCSK1
83242,E2F3,PCNA
83243,E2F3,PCDHGC3
83244,E2F3,PCDHGA9
83245,E2F3,PCDHB10
83246,E2F3,PCDH7
83247,E2F3,PCDH18
83248,E2F3,PAX6
83249,E2F3,PATL1
83250,E2F3,PARD6B
83251,E2F3,PARD3
83252,E2F3,PANK2
83253,E2F3,PAN2
83254,E2F3,PABPC1
83255,E2F3,OXR1
83256,E2F3,OVOL2
83257,E2F3,OTX1
83258,E2F3,OTUD7B
83259,E2F3,ORC2
83260,E2F3,OR2C1
83261,E2F3,OGFOD2
83262,E2F3,ODF3B
83263,E2F3,NXT2
83264,E2F3,NUP62
83265,E2F3,NUP155
83266,E2F3,NUP153
83267,E2F3,NTRK3
83268,E2F3,NSFL1C
83269,E2F3,NSF
83270,E2F3,NRK
83271,E2F3,NRGN
83272,E2F3,NR6A1
83273,E2F3,NR2F1
83274,E2F3,NR2C2AP
83275,E2F3,NPY1R
83276,E2F3,NPR3
83277,E2F3,NPAS3
83278,E2F3,NOTCH2
83279,E2F3,NOLC1
83280,E2F3,NOG
83281,E2F3,NMT2
83282,E2F3,NLGN3
83283,E2F3,NLGN2
83284,E2F3,NKD2
83285,E2F3,NIPBL
83286,E2F3,NINL
83287,E2F3,NHLRC2
83288,E2F3,NFIL3
83289,E2F3,NFATC4
83290,E2F3,NFATC2IP
83291,E2F3,NETO1
83292,E2F3,NES
83293,E2F3,NELL2
83294,E2F3,NDUFC1
83295,E2F3,NCBP2
83296,E2F3,NBEAL2
83297,E2F3,NASP
83298,E2F3,NAA50
83299,E2F3,N4BP2L1
83300,E2F3,MZT1
83301,E2F3,MZB1
83302,E2F3,MYOZ3
83303,E2F3,MYL3
83304,E2F3,MYCNOS
83305,E2F3,MYCN
83306,E2F3,MYBL2
83307,E2F3,MXD3
83308,E2F3,MSH6
83309,E2F3,MSH3
83310,E2F3,MRTO4
83311,E2F3,MRPL49
83312,E2F3,MRPL24
83313,E2F3,MRFAP1
83314,E2F3,MPPED2
83315,E2F3,MORF4L1
83316,E2F3,MORC4
83317,E2F3,MIS12
83318,E2F3,MIR17HG
83319,E2F3,MIMT1
83320,E2F3,METTL3
83321,E2F3,METTL15
83322,E2F3,MEPCE
83323,E2F3,MELK
83324,E2F3,MDGA1
83325,E2F3,MCMBP
83326,E2F3,MCM7
83327,E2F3,MCM6
83328,E2F3,MCM5
83329,E2F3,MCM4
83330,E2F3,MCM3
83331,E2F3,MCM10
83332,E2F3,MCFD2
83333,E2F3,MCF2L
83334,E2F3,MBNL1
83335,E2F3,MBD2
83336,E2F3,MAPT
83337,E2F3,MAPK8IP3
83338,E2F3,MAP7D1
83339,E2F3,MAP3K7
83340,E2F3,MAMSTR
83341,E2F3,LURAP1L
83342,E2F3,LTN1
83343,E2F3,LTBP4
83344,E2F3,LSG1
83345,E2F3,LRTOMT
83346,E2F3,LRRFIP1
83347,E2F3,LRRC4C
83348,E2F3,LRRC4
83349,E2F3,LRRC36
83350,E2F3,LRCH3
83351,E2F3,LPL
83352,E2F3,LPAR2
83353,E2F3,LOC283856
83354,E2F3,LOC147727
83355,E2F3,LOC100133957
83356,E2F3,LOC100130557
83357,E2F3,LOC100129726
83358,E2F3,LMNA
83359,E2F3,LMAN2
83360,E2F3,LIN7A
83361,E2F3,LIN54
83362,E2F3,LIN52
83363,E2F3,LIN37
83364,E2F3,LHX2
83365,E2F3,LGI2
83366,E2F3,LATS2
83367,E2F3,LAMTOR1
83368,E2F3,KRT19
83369,E2F3,KLHL35
83370,E2F3,KLHDC3
83371,E2F3,KLHDC1
83372,E2F3,KLF9
83373,E2F3,KIAA1143
83374,E2F3,KIAA0825
83375,E2F3,KIAA0355
83376,E2F3,KDM6A
83377,E2F3,KCNS2
83378,E2F3,KCNRG
83379,E2F3,KCNQ4
83380,E2F3,KCNQ3
83381,E2F3,KCND2
83382,E2F3,KCNC1
83383,E2F3,KCNA7
83384,E2F3,KCNA3
83385,E2F3,KANSL3
83386,E2F3,KANSL1
83387,E2F3,ITPR1
83388,E2F3,ITGB1BP2
83389,E2F3,ITGA3
83390,E2F3,IRX5
83391,E2F3,IPO4
83392,E2F3,IPO11
83393,E2F3,INSM1
83394,E2F3,ING2
83395,E2F3,IL4I1
83396,E2F3,IL1RAPL1
83397,E2F3,IGFBP3
83398,E2F3,IGF2R
83399,E2F3,IGF2BP1
83400,E2F3,IGF2
83401,E2F3,IGF1R
83402,E2F3,IFT43
83403,E2F3,IER5L
83404,E2F3,IDH3G
83405,E2F3,HUS1B
83406,E2F3,HTR7
83407,E2F3,HS6ST3
83408,E2F3,HS6ST1
83409,E2F3,HS3ST3B1
83410,E2F3,HOXC12
83411,E2F3,HOXC10
83412,E2F3,HOXB9
83413,E2F3,HOXB7
83414,E2F3,HOXA10
83415,E2F3,HORMAD1
83416,E2F3,HNRNPUL1
83417,E2F3,HNRNPD
83418,E2F3,HNRNPA0
83419,E2F3,HMGB2
83420,E2F3,HMGA1
83421,E2F3,HIRA
83422,E2F3,HES7
83423,E2F3,HDAC8
83424,E2F3,HCN4
83425,E2F3,HCN3
83426,E2F3,HCFC1
83427,E2F3,HAUS8
83428,E2F3,HAT1
83429,E2F3,HAMP
83430,E2F3,GTPBP1
83431,E2F3,GTF3C2
83432,E2F3,GRWD1
83433,E2F3,GRM7
83434,E2F3,GRIN3A
83435,E2F3,GPRC5B
83436,E2F3,GPR19
83437,E2F3,GPR158
83438,E2F3,GPAA1
83439,E2F3,GON4L
83440,E2F3,GNB5
83441,E2F3,GNB3
83442,E2F3,GMPPB
83443,E2F3,GMNN
83444,E2F3,GLYR1
83445,E2F3,GLUD1
83446,E2F3,GLRA3
83447,E2F3,GLI2
83448,E2F3,GLCE
83449,E2F3,GLB1L2
83450,E2F3,GINS1
83451,E2F3,GIN1
83452,E2F3,GHRH
83453,E2F3,GGPS1
83454,E2F3,GGA1
83455,E2F3,GEN1
83456,E2F3,GDE1
83457,E2F3,GCH1
83458,E2F3,GATA1
83459,E2F3,GAPDH
83460,E2F3,GAMT
83461,E2F3,GALR2
83462,E2F3,GALNT11
83463,E2F3,GAL3ST4
83464,E2F3,GAD1
83465,E2F3,FZD9
83466,E2F3,FUS
83467,E2F3,FPGT
83468,E2F3,FOXRED1
83469,E2F3,FLJ45983
83470,E2F3,FHOD1
83471,E2F3,FEZF1
83472,E2F3,FECH
83473,E2F3,FCHSD1
83474,E2F3,FBXW4
83475,E2F3,FBXO9
83476,E2F3,FBXO2
83477,E2F3,FBRSL1
83478,E2F3,FBLN1
83479,E2F3,FARS2
83480,E2F3,FANCG
83481,E2F3,FANCF
83482,E2F3,FAM76B
83483,E2F3,FAM72D
83484,E2F3,FAM72B
83485,E2F3,FAM72A
83486,E2F3,FAM155A
83487,E2F3,FAM122B
83488,E2F3,FABP5P3
83489,E2F3,EXT1
83490,E2F3,ETS1
83491,E2F3,ETF1
83492,E2F3,ESYT1
83493,E2F3,ERI3
83494,E2F3,ERH
83495,E2F3,ERF
83496,E2F3,EPS15L1
83497,E2F3,EPO
83498,E2F3,EPM2AIP1
83499,E2F3,EPHB3
83500,E2F3,ENDOD1
83501,E2F3,EN2
83502,E2F3,EML6
83503,E2F3,EMC6
83504,E2F3,EMC3
83505,E2F3,ELAVL4
83506,E2F3,EIF5A
83507,E2F3,EIF4A2
83508,E2F3,EIF4A1
83509,E2F3,EHD1
83510,E2F3,EHBP1
83511,E2F3,EFNB1
83512,E2F3,EFCAB7
83513,E2F3,EFCAB5
83514,E2F3,EDEM3
83515,E2F3,ECEL1
83516,E2F3,E2F3
83517,E2F3,E2F1
83518,E2F3,DZIP1L
83519,E2F3,DYRK1A
83520,E2F3,DUSP4
83521,E2F3,DUOXA2
83522,E2F3,DTL
83523,E2F3,DOCK9
83524,E2F3,DNMT1
83525,E2F3,DNAJC11
83526,E2F3,DNAJB14
83527,E2F3,DNAH6
83528,E2F3,DMC1
83529,E2F3,DLL4
83530,E2F3,DLG3
83531,E2F3,DLEU1
83532,E2F3,DIDO1
83533,E2F3,DIAPH1
83534,E2F3,DHX9
83535,E2F3,DHX40
83536,E2F3,DHX30
83537,E2F3,DHRS3
83538,E2F3,DENR
83539,E2F3,DEK
83540,E2F3,DDX42
83541,E2F3,DDX21
83542,E2F3,DCTPP1
83543,E2F3,DCTN3
83544,E2F3,DAXX
83545,E2F3,DACT2
83546,E2F3,CYP2R1
83547,E2F3,CYP19A1
83548,E2F3,CTNNB1
83549,E2F3,CTDSPL
83550,E2F3,CTDSP1
83551,E2F3,CTDNEP1
83552,E2F3,CTCF
83553,E2F3,CSTF2T
83554,E2F3,CSRP2
83555,E2F3,CSRNP1
83556,E2F3,CSNK2B
83557,E2F3,CSDE1
83558,E2F3,CRELD2
83559,E2F3,CREG2
83560,E2F3,CREG1
83561,E2F3,CRADD
83562,E2F3,CRABP1
83563,E2F3,CPNE5
83564,E2F3,COPS6
83565,E2F3,COG8
83566,E2F3,CNOT6L
83567,E2F3,CNOT10
83568,E2F3,CNNM3
83569,E2F3,CNNM1
83570,E2F3,CNBP
83571,E2F3,CLTA
83572,E2F3,CLPX
83573,E2F3,CLK3
83574,E2F3,CLK2
83575,E2F3,CLIC1
83576,E2F3,CHST14
83577,E2F3,CHST11
83578,E2F3,CHRM4
83579,E2F3,CHRDL1
83580,E2F3,CHRD
83581,E2F3,CHMP4A
83582,E2F3,CHMP2A
83583,E2F3,CHCHD7
83584,E2F3,CFL1
83585,E2F3,CES4A
83586,E2F3,CENPM
83587,E2F3,CELF4
83588,E2F3,CDKN1B
83589,E2F3,CDK5R1
83590,E2F3,CDH2
83592,E2F3,CDCA7
83593,E2F3,CDC6
83594,E2F3,CDC45
83595,E2F3,CDC42BPA
83596,E2F3,CDC25A
83597,E2F3,CD3EAP
83598,E2F3,CD151
83599,E2F3,CCT6B
83600,E2F3,CCT3
83601,E2F3,CCNT2
83602,E2F3,CCNT1
83603,E2F3,CCNE2
83604,E2F3,CCNE1
83605,E2F3,CCDC85C
83606,E2F3,CCDC59
83607,E2F3,CCDC121
83608,E2F3,CCDC12
83609,E2F3,CBX8
83610,E2F3,CBX6
83611,E2F3,CBX5
83612,E2F3,CBX3
83613,E2F3,CBX1
83614,E2F3,CBLB
83615,E2F3,CBFA2T2
83616,E2F3,CATSPERD
83617,E2F3,CASP8AP2
83618,E2F3,CAPRIN1
83619,E2F3,CAP1
83620,E2F3,CAMK2N2
83621,E2F3,CAMK2B
83622,E2F3,CAMK2A
83623,E2F3,CADPS
83624,E2F3,CACHD1
83625,E2F3,CA2
83626,E2F3,C7orf61
83627,E2F3,C6orf52
83628,E2F3,C5orf30
83629,E2F3,C4orf33
83630,E2F3,C2CD4C
83631,E2F3,C2CD2L
83632,E2F3,C19orf54
83633,E2F3,C17orf67
83634,E2F3,C17orf102
83635,E2F3,C16orf72
83636,E2F3,C15orf56
83637,E2F3,BTBD10
83638,E2F3,BSPRY
83639,E2F3,BRSK2
83640,E2F3,BRPF3
83641,E2F3,BRPF1
83642,E2F3,BROX
83643,E2F3,BRD7
83644,E2F3,BRD2
83645,E2F3,BMPR1B
83646,E2F3,BECN1
83647,E2F3,BCL6B
83648,E2F3,BARX1
83649,E2F3,BAP1
83650,E2F3,BAHCC1
83651,E2F3,BACH1
83652,E2F3,B4GALT1
83653,E2F3,B3GALT6
83654,E2F3,ATPAF1
83655,E2F3,ATP8B5P
83656,E2F3,ATP2C2
83657,E2F3,ATP10A
83658,E2F3,ATL3
83659,E2F3,ATF7
83660,E2F3,ATF5
83661,E2F3,ATAD1
83662,E2F3,ASTN1
83663,E2F3,ARSJ
83664,E2F3,ARRDC3
83665,E2F3,ARMC5
83666,E2F3,ARL6IP6
83667,E2F3,ARID1A
83668,E2F3,ARHGEF9
83669,E2F3,ARHGAP6
83670,E2F3,ARHGAP36
83671,E2F3,ARHGAP11A
83672,E2F3,ARHGAP1
83673,E2F3,ARF5
83674,E2F3,ARF3
83675,E2F3,APPL1
83676,E2F3,APOM
83677,E2F3,APIP
83678,E2F3,APBB2
83679,E2F3,AP4M1
83680,E2F3,AP1S1
83681,E2F3,ANO8
83682,E2F3,ANKRD13D
83683,E2F3,AMPD2
83684,E2F3,AMIGO3
83685,E2F3,AMIGO1
83686,E2F3,ALOXE3
83687,E2F3,ALKBH5
83688,E2F3,ALDOA
83689,E2F3,AKAP13
83690,E2F3,AIF1L
83691,E2F3,AHDC1
83692,E2F3,AGBL5
83693,E2F3,ADRM1
83694,E2F3,ADM
83695,E2F3,ADCY10
83696,E2F3,ADCY1
83697,E2F3,ADAMTS19
83698,E2F3,ACTL10
83699,E2F3,ACBD6
83700,E2F3,ABHD10
83701,E2F3,AARSD1
83702,E2F2,ZRANB3
83703,E2F2,ZNF830
83704,E2F2,ZNF804A
83705,E2F2,ZNF771
83706,E2F2,ZNF653
83707,E2F2,ZNF644
83708,E2F2,ZNF616
83709,E2F2,ZNF614
83710,E2F2,ZNF574
83711,E2F2,ZNF543
83712,E2F2,ZNF524
83713,E2F2,ZNF516
83714,E2F2,ZNF503-AS2
83715,E2F2,ZNF444
83716,E2F2,ZNF384
83717,E2F2,ZNF292
83718,E2F2,ZNF280D
83719,E2F2,ZNF180
83720,E2F2,ZMAT1
83721,E2F2,ZIM2
83722,E2F2,ZIC4
83723,E2F2,ZFX
83724,E2F2,ZFC3H1
83725,E2F2,ZEB1
83726,E2F2,ZDHHC17
83727,E2F2,ZCCHC8
83728,E2F2,ZCCHC3
83729,E2F2,ZBTB4
83730,E2F2,ZBTB22
83731,E2F2,ZACN
83732,E2F2,YY1
83733,E2F2,YTHDC1
83734,E2F2,YIPF1
83735,E2F2,YBX2
83736,E2F2,XRCC6
83737,E2F2,XRCC1
83738,E2F2,XPO7
83739,E2F2,XPO1
83740,E2F2,XKR7
83741,E2F2,XKR5
83742,E2F2,XIAP
83743,E2F2,WNT9A
